,county_state,Unnamed: 0,kfr_pooled_pooled_p25,hs_pooled_pooled_p25,coll_pooled_pooled_p25,comcoll_pooled_pooled_p25,pm25_1982_binary,pm25_1982,pm25_1990,pm25_2000,pm25_2010,frac_coll_plus2000,med_hhinc1990,popdensity2000,poor_share1990,share_black2000,share_white2000,share_hisp2000,share_asian2000,emp2000,census_region,mean_winter_prcp,mean_winter_tmin,mean_summer_prcp,mean_summer_tmax
2692,48483,64014.5,0.5130722045898437,0.83713436,0.20152351,0.31864583,0.0,9.645580139160156,6.887410583496094,6.1015649414062505,4.526658172607422,0.13023695349693293,20543.0,2.47730153799057,0.17130596935749048,0.02734943549148735,0.8295499384403229,0.12552616372704506,0.00557718070922415,0.5791684687137604,3.0,0.5263403336426971,-4.3679287861618725,2.6961439217329435,32.21763966394508
2693,48485,64033.5,0.41719139099121083,0.81654775,0.18652883,0.23632157,0.0,15.512009887695312,11.36461181640625,9.490666503906251,7.4881530761718755,0.1521666944026947,24561.433443998383,591.4909057617188,0.1311845108866691,0.0626077707856893,0.7649185061454773,0.0972932837903499,0.0121662463061511,0.565268874168396,3.0,1.3820822785298028,-1.5507469522870239,2.4055372839388633,34.52648235403973
2694,48487,64053.5,0.405397891998291,0.7741183,0.15969947,0.21598385,0.0,11.722496337890625,8.652205505371093,7.744142150878906,5.820183715820312,0.17915382981300348,19576.388212266203,93.42684173583984,0.22468594461679456,0.09015008434653274,0.6788809597492218,0.16844185441732407,0.0044153238413855,0.5824113190174103,3.0,1.1310875943169876,-1.986029548239376,2.2385809340554736,34.624065647954524
2695,48489,64056.5,0.43665376663208005,0.76549584,0.155869,0.24600129,0.0,13.083634033203124,10.007603454589843,9.837987670898437,8.410519104003907,0.08522129431366915,16218.028494176373,32.168116092681885,0.3843475729227066,0.0331800908315926,0.170669674873352,0.7883790731430054,0.0024065371835603503,0.3928815871477127,3.0,1.6260203434671792,9.119220911297536,0.10526207967094425,34.635285957999855
2696,48491,64101.5,0.46115505218505853,0.8080064,0.20064926,0.2625843,0.0,17.202147216796874,12.605225830078124,10.789821166992185,8.411472778320313,0.33411766588687897,35308.182505138415,327.7760925292969,0.0615493468940258,0.0349265448749065,0.7697403728961945,0.1413361728191375,0.013582180254161299,0.7399930357933044,3.0,1.5299126918117203,2.806445445782609,1.5167982707707384,35.347904930944026
2697,48493,64151.0,0.4524111938476562,0.69382894,0.14338848,0.22531807,0.0,14.721947021484375,11.183792724609376,9.761507568359375,7.716467895507811,0.1261074990034103,24981.0,21.091440200805664,0.1783805191516876,0.0110441092401742,0.6380558609962463,0.3279657363891601,0.002015390433371,0.596914529800415,3.0,1.6234115368790096,4.663628666102885,0.914817514626876,36.049582522848375
2698,48495,64157.0,0.5180265426635742,0.81340826,0.07830064,0.21324165,0.0,13.076947021484376,8.501405639648437,6.961014404296875,5.274567260742187,0.0660377368330955,20235.0,606.9149780273438,0.2593865096569061,0.0197255574166774,0.4545454680919647,0.5148656368255615,0.0040022870525717,0.4665071666240692,3.0,0.4995884670151607,-0.9414313436395269,0.395465467611085,36.25603775356127
2699,48497,64162.5,0.45794818878173826,0.7886367,0.09677534,0.14492233,0.0,14.303573166592734,10.280480310025146,9.694508513730671,7.184835752898618,0.12002209946513175,27209.0,21.05766773223877,0.13870412856340403,0.0081723274197429,0.887541264295578,0.07779852300882335,0.00111233122879635,0.6248275637626648,3.0,1.9207480134235477,-0.23153672538982234,3.3907651773289498,34.08110209133314
2700,48499,64172.5,0.4393170738220215,0.7834517,0.17405704,0.24867417,0.0,17.767774005896108,13.089765625,11.72925537109375,8.548658447265625,0.1377582624554634,21970.91737069966,21.75633335113525,0.1806378439068794,0.04812824912369245,0.8850772976875305,0.05012325569987295,0.0008683067862875499,0.48632010817527765,3.0,3.5887671377806543,1.149366412191497,2.95645486207112,33.60354607001595
2701,48501,64178.5,0.5147517204284668,0.7610219,0.25794458,0.2452567,0.0,8.090375366210937,5.731108703613282,5.1447828674316405,3.4440013122558595,0.1061864010989666,26012.5,5.962284147739411,0.2062966004014015,0.0102151108440011,0.5157255232334137,0.46360726654529566,0.00081298028817395,0.5422298610210419,3.0,0.5958373687540488,-3.360453972551558,1.3464926235306924,33.12835963912632
